K,kick_strength,seed,R_pre_mean,R_post_mean,R_change,cluster_pre_mean,cluster_post_mean,cluster_change,cluster_pre_mode,cluster_post_mode,cluster_shift,kick_distance,recovery_similarity,memory_loss,core_overlap,new_core_fraction,irreversibility_score,regime
0.45,0.4,0,0.1075882913277093,0.09856344756756567,0.009024843760143633,0.046,0.05333333333333334,0.0073333333333333375,0,0,0,0.078596769228518,0.15819905275469026,0.8418009472453097,0.8,0.19999999999999996,1.0458904915186789,irreversible
0.45,0.4,1,0.21439375377561964,0.13121557709384538,0.08317817668177427,0.24666666666666667,0.07666666666666666,0.17,0,0,0,0.08561117446767541,0.28145525478560507,0.7185447452143949,0.7166666666666667,0.2833333333333333,1.065172622718172,irreversible
0.45,0.4,2,0.11572303628824668,0.10265414430648319,0.013068891981763489,0.034666666666666665,0.06733333333333333,0.03266666666666666,0,0,0,0.08195835964297293,0.0813600180646485,0.9186399819353515,0.9,0.09999999999999998,1.0300738715974591,irreversible
0.45,0.4,3,0.14112596171043246,0.11185269944385896,0.029273262266573494,0.11133333333333334,0.058666666666666666,0.052666666666666674,0,0,0,0.06492912668400885,0.09747481149884922,0.9025251885011508,0.7833333333333333,0.21666666666666667,1.1396768374011277,irreversible
0.45,0.4,4,0.23345303955675945,0.25383406158685096,0.02038102203009151,0.17333333333333334,0.204,0.030666666666666648,0,0,0,0.07071109653724983,0.2979031864363804,0.7020968135636196,0.5,0.5,1.2148587357378093,irreversible
0.45,0.4,5,0.19181569773149673,0.19494300610680568,0.003127308375308946,0.20266666666666666,0.17466666666666666,0.027999999999999997,0,0,0,0.0750690014097507,0.31152143807689864,0.6884785619231013,0.7166666666666667,0.2833333333333333,0.9795937223502619,irreversible
0.45,0.4,6,0.09632909870999433,0.11489913302844668,0.018570034318452347,0.04533333333333334,0.06666666666666667,0.02133333333333333,0,0,0,0.08301100111133863,0.0934463639393332,0.9065536360606667,0.7,0.30000000000000004,1.2165294779736133,irreversible
0.45,0.4,7,0.29305807211636,0.30115106233334465,0.008092990216984675,0.37133333333333335,0.484,0.11266666666666664,0,0,0,0.08893318175785403,0.4235383538148455,0.5764616461851545,0.48333333333333334,0.5166666666666666,1.1233182270727338,irreversible
0.45,0.4,8,0.10426618912369136,0.14824355410812898,0.04397736498443762,0.03866666666666667,0.05533333333333333,0.016666666666666663,0,0,0,0.08603765836187849,0.18070262610870028,0.8192973738912998,0.6833333333333333,0.31666666666666665,1.1511250484707423,irreversible
0.45,0.4,9,0.09379457545789516,0.1724021439109278,0.07860756845303266,0.042666666666666665,0.10533333333333333,0.06266666666666668,0,0,0,0.07069990312459717,0.22062835898145894,0.7793716410185411,0.4666666666666667,0.5333333333333333,1.3480235331317993,irreversible
0.45,0.4,10,0.1970976836065904,0.17145320566506317,0.025644477941527244,0.11533333333333333,0.114,0.0013333333333333253,0,0,0,0.07487908239870322,0.2231835033526961,0.7768164966473039,0.5166666666666667,0.4833333333333333,1.2668942827993523,irreversible
0.45,0.4,11,0.18172002299074358,0.2270675985618163,0.04534757557107272,0.14466666666666667,0.2833333333333333,0.13866666666666666,0,0,0,0.07470227106958927,0.25736976590800803,0.7426302340919919,0.7833333333333333,0.21666666666666667,1.0053004613180934,irreversible
0.45,0.4,12,0.12055301923014701,0.0975167293962049,0.02303628983394211,0.07666666666666666,0.038,0.03866666666666666,0,0,0,0.07646068187257193,0.09432711911022557,0.9056728808897745,0.9,0.09999999999999998,1.0210986200149268,irreversible
0.45,0.4,13,0.09458638799487479,0.11397315020699618,0.01938676221212139,0.05266666666666667,0.082,0.029333333333333336,0,0,0,0.071544980527114,0.26327428362529887,0.7367257163747012,0.9166666666666666,0.08333333333333337,0.8322390735943982,irreversible
0.45,0.4,14,0.1587364685409311,0.13876581165584004,0.01997065688509106,0.10333333333333333,0.06933333333333333,0.034,0,0,0,0.0694192131554271,0.04045309571295842,0.9595469042870416,0.8333333333333334,0.16666666666666663,1.139706235174981,irreversible
0.45,0.4,15,0.15082940603918582,0.17372253435823704,0.022893128319051215,0.13933333333333334,0.186,0.04666666666666666,0,0,0,0.08131708391445913,0.36542608879931776,0.6345739112006823,0.7333333333333333,0.2666666666666667,0.9186305266137785,irreversible
0.45,0.4,16,0.14835384374317404,0.13131952469550714,0.01703431904766689,0.08533333333333333,0.066,0.019333333333333327,0,0,0,0.07647264166529855,0.2049483453589234,0.7950516546410766,0.65,0.35,1.1541435677363265,irreversible
0.45,0.4,17,0.20288428167870928,0.18636668011040067,0.016517601568308615,0.11266666666666666,0.092,0.020666666666666667,0,0,0,0.0791239878765776,0.3696650547286282,0.6303349452713718,0.7333333333333333,0.2666666666666667,0.9062976789967823,irreversible
0.45,0.4,18,0.13531330105029227,0.192753656050739,0.057440355000446724,0.04533333333333334,0.08533333333333333,0.039999999999999994,0,0,0,0.08001237482224277,0.2995048462876241,0.7004951537123759,0.6166666666666667,0.3833333333333333,1.1081885757958208,irreversible
0.45,0.4,19,0.125228542981456,0.08802300481380589,0.03720553816765011,0.048,0.04066666666666666,0.0073333333333333375,0,0,0,0.07404470506928251,0.13870013052626304,0.8612998694737369,0.8333333333333334,0.16666666666666663,1.0391012540156495,irreversible
0.45,0.5,0,0.1075882913277093,0.11271662985590501,0.005128338528195706,0.046,0.08533333333333333,0.03933333333333333,0,0,0,0.12033069666070473,0.12550250783113692,0.8744974921688631,0.7833333333333333,0.21666666666666667,1.102279576800912,irreversible
0.45,0.5,1,0.21439375377561964,0.14906866560136378,0.06532508817425586,0.24666666666666667,0.062,0.18466666666666667,0,0,0,0.13063955510002467,0.2647431256980236,0.7352568743019764,0.7333333333333333,0.2666666666666667,1.0644214796788738,irreversible
0.45,0.5,2,0.11572303628824668,0.11288206458721528,0.0028409717010313973,0.034666666666666665,0.05466666666666667,0.020000000000000004,0,0,0,0.12537838721291605,0.07129071081265337,0.9287092891873466,0.8333333333333334,0.16666666666666663,1.101086198779271,irreversible
0.45,0.5,3,0.14112596171043246,0.10405795794989882,0.03706800376053364,0.11133333333333334,0.048,0.06333333333333334,0,0,0,0.09974093526391925,0.11933471286455215,0.8806652871354479,0.7333333333333333,0.2666666666666667,1.1724322880755813,irreversible
0.45,0.5,4,0.23345303955675945,0.25800770616290414,0.024554666606144693,0.17333333333333334,0.31933333333333336,0.14600000000000002,0,0,0,0.10851013231817641,0.2869818196203858,0.7130181803796142,0.5333333333333333,0.4666666666666667,1.222323513697817,irreversible
0.45,0.5,5,0.19181569773149673,0.19933567639930588,0.007519978667809152,0.20266666666666666,0.23,0.02733333333333335,0,0,0,0.11492066500086584,0.33280845032137146,0.6671915496786285,0.7166666666666667,0.2833333333333333,0.9592382110122475,irreversible
0.45,0.5,6,0.09632909870999433,0.12357065106708418,0.027241552357089846,0.04533333333333334,0.09133333333333334,0.046,0,0,0,0.12664078909907894,0.12732951795899514,0.8726704820410048,0.7166666666666667,0.2833333333333333,1.1743142034636107,irreversible
0.45,0.5,7,0.29305807211636,0.29654475590805557,0.0034866837916955884,0.37133333333333335,0.482,0.11066666666666664,0,0,0,0.1356854011947447,0.43187492678667955,0.5681250732133205,0.48333333333333334,0.5166666666666666,1.1133300774945778,irreversible
0.45,0.5,8,0.10426618912369136,0.14944089974228889,0.04517471061859753,0.03866666666666667,0.084,0.04533333333333334,0,0,0,0.1312008992810456,0.1973112472783885,0.8026887527216116,0.7,0.30000000000000004,1.1253157637095943,irreversible
0.45,0.5,9,0.09379457545789516,0.18552902350363829,0.09173444804574313,0.042666666666666665,0.12533333333333332,0.08266666666666667,0,0,0,0.1081434761672907,0.23543370461040672,0.7645662953895933,0.5333333333333333,0.4666666666666667,1.2748332407343623,irreversible
0.45,0.5,10,0.1970976836065904,0.1670096608254839,0.030088022781106505,0.11533333333333333,0.118,0.0026666666666666644,0,0,0,0.11459786559889451,0.22719966541034234,0.7728003345896577,0.6,0.4,1.1809890069516011,irreversible
0.45,0.5,11,0.18172002299074358,0.2190445099031672,0.03732448691242363,0.14466666666666667,0.24466666666666667,0.1,0,0,0,0.11432899370206262,0.2718970081576942,0.7281029918423059,0.7833333333333333,0.21666666666666667,0.9791007802370785,irreversible
0.45,0.5,12,0.12055301923014701,0.08698747557683172,0.033565543653315294,0.07666666666666666,0.06333333333333334,0.013333333333333322,0,0,0,0.11684978056724893,0.1217320296804066,0.8782679703195934,0.85,0.15000000000000002,1.0399926895662557,irreversible
0.45,0.5,13,0.09458638799487479,0.12443690694269899,0.0298505189478242,0.05266666666666667,0.092,0.03933333333333333,0,0,0,0.10945454337863159,0.21597217264381652,0.7840278273561835,0.9166666666666666,0.08333333333333337,0.8846571237598062,irreversible
0.45,0.5,14,0.1587364685409311,0.12620324771460395,0.03253322082632715,0.10333333333333333,0.08933333333333333,0.013999999999999999,0,0,0,0.10634090326647128,0.016594340986027883,0.9834056590139721,0.8333333333333334,0.16666666666666663,1.1617056308872205,irreversible
0.45,0.5,15,0.15082940603918582,0.17154851576220456,0.02071910972301874,0.13933333333333334,0.24333333333333335,0.10400000000000001,0,0,0,0.1238941505101453,0.37537949716557195,0.624620502834428,0.75,0.25,0.9058002802651828,irreversible
0.45,0.5,16,0.14835384374317404,0.132862318372859,0.015491525370315035,0.08533333333333333,0.058666666666666666,0.026666666666666665,0,0,0,0.11659172823971997,0.2058020914764996,0.7941979085235004,0.65,0.35,1.1547374565327457,irreversible
0.45,0.5,17,0.20288428167870928,0.18756489574581967,0.015319385932889618,0.11266666666666666,0.08466666666666667,0.027999999999999997,0,0,0,0.1207497832915988,0.3946094952796379,0.605390504720362,0.7166666666666667,0.2833333333333333,0.8995536845369178,irreversible
0.45,0.5,18,0.13531330105029227,0.19627732386525842,0.06096402281496616,0.04533333333333334,0.108,0.06266666666666666,0,0,0,0.1218425643847636,0.30121978233118696,0.698780217668813,0.6333333333333333,0.3666666666666667,1.0963545567058879,irreversible
0.45,0.5,19,0.125228542981456,0.09409456538254157,0.031133977598914425,0.048,0.048666666666666664,0.0006666666666666626,0,0,0,0.11347591667395573,0.13774198450281444,0.8622580154971855,0.8333333333333334,0.16666666666666663,1.0368748432302473,irreversible
0.45,0.6,0,0.1075882913277093,0.1083915059832867,0.0008032146555773945,0.046,0.05333333333333334,0.0073333333333333375,0,0,0,0.1690351016255488,0.049314756162877914,0.950685243837122,0.8166666666666667,0.18333333333333335,1.136052714167683,irreversible
0.45,0.6,1,0.21439375377561964,0.1578579661620293,0.05653578761359035,0.24666666666666667,0.10133333333333333,0.14533333333333334,0,0,0,0.18279593430765417,0.2262630038262055,0.7737369961737945,0.65,0.35,1.1742042764105256,irreversible
0.45,0.6,2,0.11572303628824668,0.09335480428316403,0.022368232005082644,0.034666666666666665,0.04666666666666667,0.012000000000000004,0,0,0,0.1759551704983523,0.06710280523191027,0.9328971947680897,0.8333333333333334,0.16666666666666663,1.1081559194360269,irreversible
0.45,0.6,3,0.14112596171043246,0.12249583072523973,0.018630130985192728,0.11133333333333334,0.072,0.039333333333333345,0,0,0,0.14068675175838763,0.21448828563741817,0.7855117143625818,0.7333333333333333,0.2666666666666667,1.0666692471088801,irreversible
0.45,0.6,4,0.23345303955675945,0.25894642530161643,0.02549338574485699,0.17333333333333334,0.30266666666666664,0.1293333333333333,0,0,0,0.15285794978753298,0.2833954908007445,0.7166045091992554,0.5,0.5,1.2553111889688031,irreversible
0.45,0.6,5,0.19181569773149673,0.16470135907440553,0.027114338657091203,0.20266666666666666,0.16133333333333333,0.04133333333333333,0,0,0,0.16141558093615416,0.26266681295642974,0.7373331870435702,0.7333333333333333,0.2666666666666667,1.021111771707843,irreversible
0.45,0.6,6,0.09632909870999433,0.1077951065282521,0.011466007818257767,0.04533333333333334,0.072,0.026666666666666658,0,0,0,0.17715685290420569,0.11908475843696244,0.8809152415630376,0.7666666666666667,0.23333333333333328,1.1237817435176018,irreversible
0.45,0.6,7,0.29305807211636,0.29430329054938403,0.0012452184330240534,0.37133333333333335,0.4053333333333333,0.033999999999999975,0,0,0,0.18981192657850976,0.43512404726877907,0.5648759527312209,0.5,0.5,1.073687257339477,irreversible
0.45,0.6,8,0.10426618912369136,0.1209136053645907,0.01664741624089934,0.03866666666666667,0.06466666666666666,0.025999999999999995,0,0,0,0.18341878788838462,0.1490929829881009,0.8509070170118991,0.7333333333333333,0.2666666666666667,1.1282355377387907,irreversible
0.45,0.6,9,0.09379457545789516,0.1797973870216616,0.08600281156376643,0.042666666666666665,0.12866666666666668,0.08600000000000002,0,0,0,0.1517608526678481,0.18480410408048173,0.8151958959195182,0.6666666666666666,0.33333333333333337,1.1915299321437933,irreversible
0.45,0.6,10,0.1970976836065904,0.16664428080076496,0.030453402805825452,0.11533333333333333,0.12466666666666666,0.009333333333333332,0,0,0,0.16091203107090957,0.21453495318754168,0.7854650468124583,0.6166666666666667,0.3833333333333333,1.1787450641805812,irreversible
0.45,0.6,11,0.18172002299074358,0.22177187831379222,0.04005185532304864,0.14466666666666667,0.23933333333333334,0.09466666666666668,0,0,0,0.1605477573456061,0.30407297672980693,0.6959270232701931,0.7833333333333333,0.21666666666666667,0.9462733204342885,irreversible
0.45,0.6,12,0.12055301923014701,0.08601182387787035,0.03454119535227666,0.07666666666666666,0.036,0.04066666666666666,0,0,0,0.16380075062216648,0.12954313534266806,0.870456864657332,0.85,0.15000000000000002,1.0392588301620678,irreversible
0.45,0.6,13,0.09458638799487479,0.11950547217517506,0.02491908418030027,0.05266666666666667,0.074,0.02133333333333333,0,0,0,0.15362989293676166,0.19148389051783732,0.8085161094821627,0.9333333333333333,0.06666666666666665,0.8867458805272377,irreversible
0.45,0.6,14,0.1587364685409311,0.11603963403090028,0.04269683451003081,0.10333333333333333,0.06666666666666667,0.03666666666666667,0,0,0,0.14949773844743808,0.0896442379353385,0.9103557620646615,0.8333333333333334,0.16666666666666663,1.0968633040255027,irreversible
0.45,0.6,15,0.15082940603918582,0.15291700527907448,0.00208759923988866,0.13933333333333334,0.12266666666666666,0.016666666666666677,0,0,0,0.17304121991015198,0.3662993153876912,0.6337006846123088,0.75,0.25,0.8883892510889476,irreversible
0.45,0.6,16,0.14835384374317404,0.12713971381847258,0.021214129924701453,0.08533333333333333,0.05466666666666667,0.03066666666666666,0,0,0,0.16299225377376203,0.19390883293199182,0.8060911670680082,0.6833333333333333,0.31666666666666665,1.135728032882517,irreversible
0.45,0.6,17,0.20288428167870928,0.19395431061381224,0.008929971064897041,0.11266666666666666,0.07533333333333334,0.03733333333333333,0,0,0,0.16898054287260322,0.41681645796752564,0.5831835420324744,0.7166666666666667,0.2833333333333333,0.8780827014653653,irreversible
0.45,0.6,18,0.13531330105029227,0.1956281095297674,0.060314808479475124,0.04533333333333334,0.13266666666666665,0.08733333333333332,0,0,0,0.17008288002199068,0.2779877482328199,0.7220122517671801,0.6333333333333333,0.3666666666666667,1.125590953887049,irreversible
0.45,0.6,19,0.125228542981456,0.0954100747615574,0.0298184682198986,0.048,0.046,0.0020000000000000018,0,0,0,0.15960148961079312,0.14179300899166167,0.8582069910083383,0.8333333333333334,0.16666666666666663,1.0328282747299797,irreversible
0.45,0.7,0,0.1075882913277093,0.10739448365475766,0.00019380767295164303,0.046,0.06466666666666666,0.018666666666666665,0,0,0,0.22347411786755633,0.01362817641631482,0.9863718235836851,0.8,0.19999999999999996,1.1910869421685897,irreversible
0.45,0.7,1,0.21439375377561964,0.15589204786542166,0.05850170591019799,0.24666666666666667,0.10066666666666667,0.14600000000000002,0,0,0,0.24057493509390515,0.1943099706421727,0.8056900293578273,0.65,0.35,1.2068154558353767,irreversible
0.45,0.7,2,0.11572303628824668,0.08432412449407914,0.03139891179416754,0.034666666666666665,0.036,0.0013333333333333322,0,0,0,0.23235462764065717,0.05446680895243568,0.9455331910475643,0.8666666666666667,0.1333333333333333,1.0870495856627727,irreversible
0.45,0.7,3,0.14112596171043246,0.1062645130436665,0.03486144866676595,0.11133333333333334,0.04733333333333333,0.064,0,0,0,0.18689383951303928,0.13630867018942727,0.8636913298105727,0.7333333333333333,0.2666666666666667,1.155073358643931,irreversible
0.45,0.7,4,0.23345303955675945,0.26879408336090904,0.0353410438041496,0.17333333333333334,0.286,0.11266666666666664,0,0,0,0.20274525621965345,0.30809052297844663,0.6919094770215534,0.5,0.5,1.2289114046392573,irreversible
0.45,0.7,5,0.19181569773149673,0.15526292642274686,0.03655277130874987,0.20266666666666666,0.09866666666666667,0.104,0,0,0,0.21336185078483927,0.20979482713061987,0.7902051728693802,0.7166666666666667,0.2833333333333333,1.108676699029901,irreversible
0.45,0.7,6,0.09632909870999433,0.08678951747422216,0.009539581235772171,0.04533333333333334,0.03666666666666667,0.00866666666666667,0,0,0,0.23310068001676498,0.08444561056592936,0.9155543894340706,0.8666666666666667,0.1333333333333333,1.0534392847430136,irreversible
0.45,0.7,7,0.29305807211636,0.28762186163560516,0.005436210480754822,0.37133333333333335,0.386,0.014666666666666661,0,0,0,0.2497316123459521,0.3993359504746454,0.6006640495253546,0.5,0.5,1.10568976881221,irreversible
